Array Selection Sort:
It took 0.315605 seconds to sort 15000 elements. 
4551,                                                  112101114115111
4603,                                                  112105112101114
4607,                                                    1129799107101
4610,                                                  109111117115101
4623,                                                     102105118101
4631,                                                      98979997114
4635,                                                         19801980
4693,                                                     122104111117
4698,                                                  116101100100121
4706,                                                  114101109111116
4728,                                                   99108111119110
4754,                                                  115117112114101
4797,                                                    9810510398117
4821,                                                   11697108105115
4824,                                                    1151129799101
4873,                                                  119105108108105
4889,                                                  113105111110103
4898,                                                   10910111410997
4976,                                                   99104105110111
4981,                                                    9997109101108
4990,                                                    9711410597110
4998,                                                     495051113113
5015,                                                   11510411797110
5027,                                                   10997116116104
5037,                                                   10597109103111
5113,                                                    9810510898111
5153,                                                  108117100109105
5182,                                                    9997108105103
5214,                                                   11510411797105
5218,                                                  112111108108121
5222,                                                   11297118108111
5240,                                                  102103116107109
5241,                                                      10111897110
5267,                                                     971101109798
5302,                                                    1099711099105
5312,                                                  102105115104105
5322,                                                     989710998111
5345,                                                   11511711597110
5355,                                                     114101100115
5374,                                                     104101114101
5408,                                                      11610597111
5480,                                                      12211797110
5490,                                                  115116114111107
5492,                                                  115109111107105
5497,                                                   11597110100119
5508,                                                   10910112010599
5528,                                                   10110810512297
5542,                                                             3131
5556,                                                  118105111108105
5559,                                                   11511710599105
5568,                                                    1149799104101
5569,                                                  112111114110112
5571,                                                  112108117116111
5577,                                                   10997120105109
5586,                                                     106117108121
5588,                                                  106101108108121
5596,                                                  103111111110101
5602,                                                  100105101103111
5616,                                                      98101110103
5617,                                                     981019799111
5640,                                                   11611497105110
5641,                                                  116111111116105
5660,                                                     111111111111
5717,                                                       5750575155
5722,                                                         20202020
5724,                                                    4980117115115
5733,                                                  121117103105111
5757,                                                   11410110811197
5790,                                                  100111110111118
5804,                                                     981051039997
5809,                                                           878787
5856,                                                    1069799113117
5860,                                                  104111119100121
5909,                                                  116104105115105
5935,                                                    1099711499101
5964,                                                    9910511697100
5968,                                                   98114105116116
5975,                                                           616161
5979,                                                             2008
6012,                                                     771059910497
6048,                                                       9999999999
6071,                                                          2061984
6073,                                                          2051989
6101,                                                   10997110111108
6104,                                                  107114117115116
6150,                                                       4950515253
6189,                                                    1109710997115
6194,                                                   10997110100121
6203,                                                  107105108108101
6245,                                                             1002
6264,                                                   11610410197116
6300,                                                     105115979799
6335,                                                         74108520
6337,                                                         30051985
6339,                                                         24061986
6345,                                                         13041987
6349,                                                          3041991
6350,                                                          2071981
6371,                                                  114101102108101
6379,                                                  110117114115101
6395,                                                  107114121112116
6407,                                                  103105100103101
6466,                                                   11711010010197
6472,                                                  115117110102105
6498,                                                     108105118101
6539,                                                    9910410597114
6544,                                                   98101114107101
6567,                                                          2101988
6582,                                                      11511297109
6602,                                                  108111110103100
6613,                                                  103121112115121
6690,                                                  104111116116105
6706,                                                   10010197100108
6735,                                                           196969
6736,                                                         19681968
6744,                                                          8051990
6745,                                                          5051989
6748,                                                          2051976
6761,                                                  116111110105103
6782,                                                  113119101114116
6815,                                                   10411110812199
6827,                                                  101101101101101
6836,                                                   98114111110115
6852,                                                             4200
6874,                                                         12031987
6881,                                                          3031986
6882,                                                          2101979
6943,                                                      10710497110
6973,                                                     999711410997
6991,                                                           999666
6992,                                                           868686
7057,                                                  110111115116114
7063,                                                   10810511010197
7088,                                                   10097118105100
7102,                                                    9810811710198
7202,                                                      10411110897
7231,                                                    9997114100105
7278,                                                          4041983
7294,                                                  118106107106114
7313,                                                    1159910497108
7318,                                                  114105103104116
7332,                                                  111112116105111
7416,                                                         23051990
7419,                                                         21061986
7420,                                                         20121989
7434,                                                         18021984
7440,                                                         15071986
7442,                                                        135798642
7452,                                                           101101
7456,                                                          9041987
7464,                                                          1051989
7466,                                                          1041990
7497,                                                   11211711099104
7508,                                                     110105110101
7521,                                                  108108108108108
7537,                                                   10310897115103
7539,                                                    1039710998108
7602,                                                         11051986
7604,                                                             1008
7629,                                                  116114101101115
7637,                                                     116979897115
7642,                                                   11511610197117
7646,                                                   11599114101119
7655,                                                   11210111011697
7658,                                                   11011111610198
7673,                                                   10897114107105
7679,                                                  105110115105103
7709,                                                   98117115116101
7718,                                                   97115100113119
7768,                                                          3041980
7771,                                                          2061976
7804,                                                  112114111103114
7874,                                                       9997108108
7881,                                                   98108117101106
7883,                                                    9810110199104
7909,                                                         23011985
7924,                                                         19101990
7940,                                                             1227
7942,                                                         12101988
7958,                                                          2091976
7980,                                                  115121108118101
7998,                                                  114101100115107
8012,                                                  109101116114111
8017,                                                  108111108111108
8022,                                                   10611112199101
8056,                                                    9811497110100
8095,                                                         19071990
8112,                                                           132465
8138,                                                          1061987
8141,                                                   11910110110052
8150,                                                   11511697114119
8162,                                                  114102110116121
8239,                                                     981111209997
8240,                                                   98111117108100
8304,                                                         11071986
8307,                                                         10293847
8322,                                                          3031990
8357,                                                   11510510310997
8374,                                                  112111105117121
8387,                                                  109117108108105
8397,                                                   10711111110897
8399,                                                  107108111110100
8404,                                                  106101119105115
8421,                                                  102121102110106
8426,                                                   10210511097108
8455,                                                     989711097110
8491,                                                         23051991
8500,                                                         20081986
8514,                                                         15111984
8515,                                                         15091988
8520,                                                         14011988
8547,                                                          2061974
8551,                                                          1051990
8569,                                                   11697114112111
8584,                                                   11510110398108
8592,                                                   11410110098111
8601,                                                  112105109112100
8612,                                                   10910111697108
8628,                                                   10611710810597
8646,                                                  100114117109115
8649,                                                    1009798111109
8657,                                                   98111111116115
8668,                                                        789654123
8674,                                                         31031987
8675,                                                         30111987
8690,                                                         24041988
8691,                                                         24031987
8757,                                                          8011986
8773,                                                          1051985
8800,                                                   11510111011097
8829,                                                  110101118101114
8831,                                                    1109711610497
8888,                                                   98111111109101
8901,                                                    9710810112049
8928,                                                         25041991
8957,                                                         16071991
8990,                                                         10061989
9015,                                                          2031991
9033,                                                    1161149710897
9043,                                                  115104111119101
9047,                                                    1159997109112
9056,                                                  112111107101114
9090,                                                  108101116115100
9111,                                                   10311110297115
9127,                                                  100101108112105
9160,                                                     981089711099
9210,                                                         22031986
9217,                                                    4911397122122
9222,                                                         18051989
9228,                                                         17051987
9250,                                                         12081990
9314,                                                  116104105101114
9352,                                                    1129711010097
9396,                                                       7169798271
9451,                                                         31051991
9455,                                                         30101988
9498,                                                         18121990
9511,                                                         16041988
9529,                                                         13051990
9543,                                                         11091986
9595,                                                  117112116111119
9636,                                                   11210897121109
9641,                                                   11297115115119
9657,                                                  108102105116121
9677,                                                   10497110117109
9679,                                                    1049799107105
9696,                                                   10199108105112
9700,                                                     100111109101
9739,                                                         29051992
9817,                                                         13071982
9824,                                                       4950515253
9837,                                                         11061984
9863,                                                          3061988
9958,                                                  104101114114105
9977,                                                  100117102102101
10074,                                                     680067428640
10087,                                                    5616315759562
10105,                                                   82671285265624
10115,                                                     875685695068
10127,                                                    6944582272906
10133,                                                     268725380483
10157,                                                    8409202590424
10158,                                                    2265193866584
10159,                                                     999871311517
10189,                                                     264459481897
10203,                                                   40081768472763
10245,                                                    6791308929572
10246,                                                     716253018245
10252,                                                       8424073255
10262,                                                   13180632625590
10264,                                                    7610447720248
10279,                                                      78405043442
10297,                                                  110770424348171
10311,                                                   11460455713268
10323,                                                    5529372673332
10336,                                                    6133949566485
10352,                                                   18499156832971
10378,                                                   53790925678506
10393,                                                    4025966278036
10394,                                                         63089499
10396,                                                    2178823436163
10415,                                                   50283909792643
10423,                                                    7534423520196
10450,                                                    5295411159822
10467,                                                    3653978226334
10470,                                                   89373707706073
10474,                                                   62843626948702
10515,                                                    1105000469032
10519,                                                     671621605638
10551,                                                       7685854107
10581,                                                    1311343297919
10598,                                                   19418549980696
10612,                                                       3647194880
10630,                                                       8887430134
10652,                                                    6413891751656
10662,                                                    1942023241354
10670,                                                   70666785885021
10672,                                                   87067870996362
10697,                                                         31282559
10754,                                                    5020440375885
10773,                                                   28965895792656
10779,                                                     789220947061
10808,                                                   83218668167317
10826,                                                    4022683638100
10831,                                                   70085239943236
10844,                                                   31484386678701
10851,                                                   33051680460139
10863,                                                   10502067309657
10868,                                                   81200886225349
10874,                                                    1758936076892
10886,                                                   32878517611669
10927,                                                    6346838098321
10947,                                                    6198081977905
10962,                                                   89879560256729
10983,                                                    6331084713069
11010,                                                   66329149490758
11032,                                                    5887105674058
11045,                                                   93554742277617
11048,                                                     747681432892
11050,                                                    8691706032134
11078,                                                   56412845147202
11096,                                                    3799267203448
11134,                                                    7625056848920
11181,                                                    3009210242536
11210,                                                     245538792537
11219,                                                   39568786661613
11225,                                                   40956306498248
11244,                                                    2960225171726
11277,                                                   10328949093845
11297,                                                    2394677751852
11298,                                                   48379356308309
11323,                                                     532414535143
11368,                                                       7608953025
11391,                                                    9719732176013
11419,                                                    7138373224190
11470,                                                    9385685287557
11481,                                                     388865645796
11485,                                                   26290078997346
11493,                                                    2703662305876
11503,                                                   51860252954758
11545,                                                    9820773761686
11558,                                                     882563606206
11594,                                                      10535130636
11644,                                                   16835315894112
11653,                                                   96255687077945
11673,                                                    2279441771246
11705,                                                    5134606856804
11707,                                                    1530330588149
11710,                                                     120173495345
11718,                                                    3526536148172
11745,                                                    5496635483497
11751,                                                    7270918574338
11786,                                                    8804941814616
11787,                                                      74109148712
11824,                                                    5945037940943
11835,                                                   35876201241173
11891,                                                   60609137791545
11897,                                                   95106228590385
11899,                                                         75124981
11911,                                                    1969474742635
11930,                                                   73563186167402
11947,                                                    1371669430528
11993,                                                   10950148176877
12048,                                                   59074545187312
12107,                                                  108221646000390
12113,                                                    6351984300007
12134,                                                     578678345442
12141,                                                        424134394
12145,                                                    2274649787062
